id,department,gender,id_crew,job,name
32562,Directing,2,109403,Director,Jeffrey Friedman
47507,Directing,2,2406,Director,Mathieu Kassovitz
25403,Directing,2,69488,Director,Nanni Moretti
124304,Directing,1,1066960,Director,María Luisa Bemberg
9066,Directing,1,31024,Director,Betty Thomas
771,Directing,2,10965,Director,Chris Columbus
251,Directing,2,3415,Director,Jerry Zucker
812,Directing,2,15810,Director,Ron Clements
812,Directing,2,15811,Director,John Musker
280,Directing,2,2710,Director,James Cameron
581,Directing,2,1269,Director,Kevin Costner
80350,Directing,0,589306,Director,Steve Cohen
268,Directing,2,510,Director,Tim Burton
274,Directing,2,16294,Director,Jonathan Demme
408,Directing,2,5446,Director,David Hand
10020,Directing,2,62047,Director,Gary Trousdale
10020,Directing,2,62048,Director,Kirk Wise
10895,Directing,2,11429,Director,Hamilton Luske
10895,Directing,2,11426,Director,Ben Sharpsteen
114,Directing,2,1201,Director,Garry Marshall
41043,Directing,0,125340,Director,Yuri Mamin
576,Directing,0,7767,Director,Sam Peckinpah
15477,Directing,0,78258,Director,C.M. Talkington
59146,Directing,0,134026,Director,Huang Jianxin
124472,Directing,0,1080040,Director,Jean Bach
30528,Directing,2,54967,Director,Sam Weisman
7300,Directing,2,52405,Director,Michael Hoffman
10824,Directing,2,15557,Director,Bill Condon
261246,Directing,2,116607,Director,Stephen Poliakoff
275,Directing,0,1223,Director,Joel Coen
25059,Directing,2,4755,Director,David R. Ellis
11827,Directing,2,70616,Director,Gerald Potterton
8766,Directing,0,176246,Director,Kevin Yagher
8766,Directing,2,55116,Director,Joe Chappelle
23570,Directing,2,32278,Director,Matt Reeves
47333,Directing,2,24657,Director,Franco Zeffirelli
54850,Directing,1,75474,Director,Anna Campion
51242,Directing,2,49552,Director,Franco Brusati
10112,Directing,2,57314,Director,Wolfgang Reitherman
4307,Directing,2,309,Director,Pedro Almodóvar
46029,Directing,0,37526,Director,Fernando Trueba
32308,Directing,2,116103,Director,Bill Couturié
88893,Directing,2,6818,Director,Werner Herzog
52873,Directing,2,96627,Director,André Téchiné
340210,Directing,2,54767,Director,Mika Kaurismäki
44281,Directing,0,1044284,Director,Férid Boughedir
28121,Directing,2,78029,Director,Martin Lawrence
12520,Directing,0,72619,Director,Stacy Title
1592,Directing,2,17812,Director,Gregory Hoblit
166901,Directing,0,173004,Director,Clément Virgo
36447,Directing,2,69719,Director,Bruno Barreto
19042,Directing,2,71852,Director,Paul Sabella
19042,Directing,2,952327,Director,Larry Leker
38884,Directing,2,15488,Director,Ken Loach
47449,Directing,0,974388,Director,Hal Salwen
36259,Directing,0,70835,Director,Jonathan R. Betuel
41852,Directing,2,73496,Director,Richard Pearce
40926,Directing,0,230320,Director,Todd Verow
9099,Directing,2,21217,Director,Jonathan Lynn
2021,Directing,2,20773,Director,Tim Sullivan
61752,Directing,2,5281,Director,Spike Lee
10988,Directing,2,34682,Director,Jeremiah S. Chechik
11479,Directing,2,69537,Director,Hervé Palud
398959,Directing,2,43440,Director,Martin Enlen
287305,Directing,2,68998,Director,Carlo Rola
12652,Directing,2,20789,Director,Claude Sautet
10684,Directing,2,9181,Director,Edward Zwick
954,Directing,2,1150,Director,Brian De Palma
68445,Directing,0,6759,Director,Friðrik Þór Friðriksson
18989,Directing,2,2182,Director,Pen Densham
10801,Directing,0,1869,Director,Sönke Wortmann
54285,Directing,2,105617,Director,Park Chul-soo
8840,Directing,2,18878,Director,Rob Cohen
278978,Directing,2,14614,Director,Joseph Vilsmaier
124625,Directing,2,26595,Director,Michael Verhoeven
11107,Directing,2,54590,Director,Steve Rash
16417,Directing,0,80526,Director,Gray Hofmeyr
70934,Directing,0,559920,Director,Richard Wherrett
10363,Directing,2,9740,Director,René Clément
161070,Directing,2,4173,Director,Anthony Hopkins
10539,Directing,2,57646,Director,Henry Selick
10543,Directing,2,15890,Director,James Foley
18414,Directing,2,64030,Director,Kelly Makin
47502,Directing,2,47773,Director,Paul Mazursky
11902,Directing,0,15254,Director,Emir Kusturica
27098,Directing,2,96934,Director,Bo Widerberg
25087,Directing,2,115983,Director,Alan Mehrez
5801,Directing,2,12160,Director,Satyajit Ray
896,Directing,2,12160,Director,Satyajit Ray
3065,Directing,2,30021,Director,Jim Mallon
2300,Directing,2,23677,Director,Joe Pytka
8069,Directing,2,53767,Director,Roger Vadim
288173,Directing,1,98940,Director,Catherine Cyran
187851,Directing,2,98094,Director,Brett Piper
27768,Directing,2,37852,Director,George Hickenlooper
221917,Directing,2,12804,Director,Peter Yates
8072,Directing,2,3776,Director,Jean-Luc Godard
35797,Directing,2,20556,Director,Bertrand Tavernier
88030,Directing,2,54767,Director,Mika Kaurismäki
185191,Directing,0,19069,Director,Claude Chabrol
83857,Directing,2,3097,Director,Gordon Willis
33245,Directing,2,8876,Director,Randal Kleiser
124460,Directing,0,1080036,Director,Michael Blakemore
27281,Directing,0,18254,Director,Simon Wincer
105045,Directing,1,39298,Director,Margarethe von Trotta
40001,Directing,2,24318,Director,Richard Benjamin
29621,Directing,2,104404,Director,Norberto Barba
117730,Directing,0,585248,Director,Eli Cohen
20762,Directing,2,43786,Director,Robert Mandel
37144,Directing,1,1046169,Director,Pat Verducci
48260,Directing,2,172,Director,Michael Winterbottom
12656,Directing,2,73838,Director,Steven Baigelman
38867,Directing,0,42113,Director,Zalman King
277270,Directing,0,1661328,Director,Barry Caillier
25969,Directing,2,56059,Director,Patrick Read Johnson
44103,Directing,0,81964,Director,Stijn Coninx
753,Directing,2,11147,Director,John Cassavetes
43634,Directing,1,129708,Director,Stacy Cochran
9103,Directing,2,15111,Director,Jean-Claude Van Damme
90214,Directing,2,59438,Director,Mark Joffe
29649,Directing,2,104507,Director,Steve Gomer
10990,Directing,2,7256,Director,Lee Tamahori
8866,Directing,2,7145,Director,Michael Lehmann
12233,Directing,2,71792,Director,George Scribner
23449,Directing,0,1175207,Director,Tom DeCerchio
36355,Directing,2,129941,Director,Alan Shapiro
37667,Directing,1,1016352,Director,Angela Pope
90148,Directing,1,1585647,Director,Betty Kaplan
922,Directing,0,4429,Director,Jim Jarmusch
11876,Directing,2,25950,Director,Jean-Paul Rappeneau
52633,Directing,2,31310,Director,Jack Hill 
62364,Directing,0,108499,Director,Manuel Gómez Pereira
11687,Directing,2,64909,Director,Jean-Marie Poiré
9304,Directing,2,1524,Director,Harold Ramis
73183,Directing,0,940684,Director,Brett Thompson
131232,Directing,0,1093108,Director,Francesco Sframeli
131232,Directing,0,1093110,Director,Spiro Scimone
9100,Directing,2,41549,Director,Andrew Fleming
20759,Directing,2,68215,Director,Reginald Hudlin
46063,Directing,2,5696,Director,Bruce Beresford
32513,Directing,2,19304,Director,John Schlesinger
40651,Directing,2,124237,Director,Stephen Quay
40651,Directing,2,124238,Director,Timothy Quay
36915,Directing,2,18500,Director,Phil Joanou
40507,Directing,2,19266,Director,Larry Cohen
9802,Directing,2,865,Director,Michael Bay
25697,Directing,2,29706,Director,Harvey Miller
21588,Directing,2,87680,Director,Michele Soavi
664,Directing,2,2209,Director,Jan de Bont
11867,Directing,2,70792,Director,David Hogan
47119,Directing,2,16988,Director,Maurice Pialat
314352,Directing,0,564791,Director,Gabriel Barylli
9323,Directing,2,12180,Director,Mamoru Oshii
10280,Directing,2,64796,Director,Tom Holland
10535,Directing,2,65548,Director,Rick Friedberg
124613,Directing,2,145304,Director,Udayan Prasad
532,Directing,2,7314,Director,Nick Park
26744,Directing,0,81976,Director,Abraham Polonsky
16299,Directing,2,4610,Director,John Landis
10547,Directing,0,28239,Director,David Twohy
245268,Directing,0,93906,Director,Robert Z. Leonard
935,Directing,2,240,Director,Stanley Kubrick
55613,Directing,2,97579,Director,Guy Maddin
215107,Directing,2,153908,Director,John O'Brien
41007,Directing,2,17784,Director,John Irvin
35645,Directing,2,114468,Director,Kevin James Dobson
110465,Directing,0,14860,Director,Victor Saville
255546,Directing,0,1090082,Director,Helena Solberg
40751,Directing,2,12453,Director,Wong Kar-wai
275096,Directing,0,1209349,Director,Ebrahim Forouzesh
85778,Directing,0,223825,Director,Freida Lee Mock
11101,Directing,2,14614,Director,Joseph Vilsmaier
9826,Directing,0,18254,Director,Simon Wincer
9879,Directing,0,41550,Director,Andrew Bergman
63564,Directing,2,229695,Director,David Keating
22621,Directing,2,366,Director,James Mangold
7095,Directing,2,1776,Director,Francis Ford Coppola
26890,Directing,1,16378,Director,Mary Harron
46732,Directing,0,122728,Director,Charles Matthau
124633,Directing,0,1009298,Director,Goran Paskaljević
202425,Directing,0,1184422,Director,Mwezé Ngangura
202425,Directing,0,24409,Director,Benoît Lamy
196940,Directing,0,1177451,Director,Jean-Pierre Bekolo
77771,Directing,0,1079380,Director,Djibril Diop Mambéty
181083,Directing,0,1153142,Director,Gaston Kaboré
41225,Directing,2,4415,Director,Federico Fellini
41225,Directing,2,15389,Director,Louis Malle
41225,Directing,2,53767,Director,Roger Vadim
188589,Directing,2,117075,Director,Henry Jaglom
188589,Directing,0,990400,Director,Victoria Foyt
87190,Directing,2,21415,Director,Robby Henson
627,Directing,2,2034,Director,Danny Boyle
32872,Directing,2,1214396,Director,Scott Winant
602,Directing,2,6046,Director,Roland Emmerich
14553,Directing,2,4956,Director,Bernardo Bertolucci
9566,Directing,2,893,Director,Tony Scott
10545,Directing,2,62047,Director,Gary Trousdale
10545,Directing,2,62048,Director,Kirk Wise
9894,Directing,2,7399,Director,Ben Stiller
11543,Directing,2,7395,Director,Bobby Farrelly
11543,Directing,2,7396,Director,Peter Farrelly
9268,Directing,2,26713,Director,Chuck Russell
52059,Directing,0,240366,Director,Carma Hinton
52059,Directing,0,30811,Director,Richard Gordon
9327,Directing,2,4499,Director,Tom Shadyac
123763,Directing,1,1066960,Director,María Luisa Bemberg
81949,Directing,2,592762,Director,Lucian Pintilie
42005,Directing,2,544331,Director,Gazdag Gyula
124306,Directing,0,41521,Director,Gérard Mordillat
183955,Directing,0,262130,Director,Mel Chionglo
44535,Directing,2,3111,Director,Alexandre Rockwell
44495,Directing,2,1144694,Director,Christopher Larkin
78285,Directing,0,138795,Director,Laurent Heynemann  
11228,Directing,2,18878,Director,Rob Cohen
10779,Directing,2,108,Director,Peter Jackson
26748,Directing,2,102445,Director,John Sayles
38223,Directing,1,18320,Director,Bronwen Hughes
9294,Directing,2,12962,Director,Jon Turteltaub
49963,Directing,1,56539,Director,Nicole Holofcener
11363,Directing,2,12833,Director,Edward Burns
1645,Directing,2,5572,Director,Joel Schumacher
31546,Directing,2,77076,Director,Michael Corrente
77056,Directing,2,28615,Director,Éric Rohmer
36344,Directing,0,66076,Director,Fraser Clarke Heston
18550,Directing,2,40230,Director,Kevin Hooks
11511,Directing,2,12988,Director,Paul Michael Glaser
172198,Directing,1,1059880,Director,Ildikó Enyedi
34170,Directing,0,2357,Director,Howard Franklin
281085,Directing,0,30869,Director,Mitch Marcus
109478,Directing,0,1046588,Director,Jaime Hellman
124645,Directing,2,14132,Director,Nicolas Roeg
12606,Directing,1,15042,Director,Arlene Sanford
69895,Directing,2,225140,Director,Maurizio Nichetti
35206,Directing,2,793,Director,Luis Buñuel
151489,Directing,0,87397,Director,Paul Turner
4837,Directing,2,28615,Director,Éric Rohmer
12632,Directing,2,56201,Director,Peter Sehr
12632,Directing,2,1870,Director,Gernot Roll
9098,Directing,2,48685,Director,Rolf Silber
282919,Directing,2,6258,Director,Peter Weck
124614,Directing,0,81749,Director,Manoel de Oliveira
18975,Directing,2,18308,Director,Steve Barron
11962,Directing,2,71110,Director,John Payson
2925,Directing,2,28904,Director,Hugh Wilson
28628,Directing,0,179609,Director,Nigel Finch
3595,Directing,2,6159,Director,Ron Howard
9308,Directing,2,7678,Director,Hart Bochner
92381,Directing,2,183036,Director,Doug Ellin
18555,Directing,1,119310,Director,Annette Haywood-Carter
12123,Directing,2,12989,Director,Andrew Davis
10830,Directing,2,518,Director,Danny DeVito
3573,Directing,2,32983,Director,Douglas McGrath
10546,Directing,2,65602,Director,Tim Pope
18862,Directing,2,92554,Director,Harry Winer
31417,Directing,2,37302,Director,Georges Franju
9431,Directing,2,10953,Director,Gilbert Adler
124619,Directing,0,1080308,Director,John Rubino
297645,Directing,0,1189125,Director,Yin Li
48144,Directing,0,146295,Director,Yim Ho
46986,Directing,2,91343,Director,Hal Hartley
144982,Directing,0,117808,Director,Marcus DeLeon
47907,Directing,0,1232954,Director,Lee David Zlotoff
10061,Directing,2,11770,Director,John Carpenter
36266,Directing,2,107730,Director,Tran Anh Hung
549,Directing,2,7482,Director,Julian Schnabel
10478,Directing,2,4037,Director,Ron Shelton
66634,Directing,0,112674,Director,Rolf de Heer
116690,Directing,0,587603,Director,Keisuke Kinoshita
213917,Directing,1,24485,Director,Nicole Garcia
145925,Directing,0,252740,Director,Leone Pompucci
100914,Directing,2,1112331,Director,Zheng Jun-Li
238,Directing,2,1776,Director,Francis Ford Coppola
159,Directing,0,1869,Director,Sönke Wortmann
11134,Directing,2,44916,Director,Stanley Tong
88224,Directing,1,124092,Director,Lisa Krueger
132641,Directing,0,125690,Director,Mikio Naruse
42758,Directing,2,33405,Director,Gillies MacKinnon
9303,Directing,1,9340,Director,Lana Wachowski
9303,Directing,1,9339,Director,Lilly Wachowski
23945,Directing,2,133259,Director,Arthur Hiller
37820,Directing,0,1155073,Director,John Ruane
22479,Directing,2,9789,Director,Robert Altman
9054,Directing,2,56828,Director,Christopher Cain
241058,Directing,0,1276348,Director,Peter Shaner
11985,Directing,2,71174,Director,Tsai Ming-liang
10232,Directing,2,64219,Director,Daniel Schmid
59569,Directing,2,69042,Director,Tim Metcalfe
410921,Directing,0,232119,Director,Izidore K. Musallam
38955,Directing,2,44916,Director,Stanley Tong
110513,Directing,2,205639,Director,Jim McKay
114089,Directing,2,118513,Director,Karim Dridi
11015,Directing,2,37710,Director,Peter Hyams
9306,Directing,2,13776,Director,John Frankenheimer
9306,Directing,2,42175,Director,Richard Stanley
12559,Directing,2,69741,Director,David M. Evans
58770,Directing,2,508,Director,David Koepp
124851,Directing,2,17046,Director,Gary Winick
3587,Directing,2,13563,Director,Norman Jewison
10723,Directing,2,15521,Director,Ernest R. Dickerson
56077,Directing,2,6361,Director,Nick Hamm
19004,Directing,2,24346,Director,Roy Allen Smith
101230,Directing,0,28889,Director,Theo van Gogh
10987,Directing,2,55116,Director,Joe Chappelle
44705,Directing,2,98750,Director,Trevor Nunn
20318,Directing,0,33054,Director,Keith Gordon
43596,Directing,0,14353,Director,Max Ophüls
79782,Directing,0,587971,Director,Jan Jakub Kolski
26933,Directing,2,96627,Director,André Téchiné
27854,Directing,2,10790,Director,Sam Wood
981,Directing,0,14674,Director,George Cukor
872,Directing,2,13284,Director,Stanley Donen
872,Directing,2,13294,Director,Gene Kelly
2769,Directing,2,13980,Director,Vincente Minnelli
13320,Directing,2,13284,Director,Stanley Donen
164,Directing,2,1927,Director,Blake Edwards
426,Directing,2,2636,Director,Alfred Hitchcock
567,Directing,2,2636,Director,Alfred Hitchcock
3078,Directing,0,2662,Director,Frank Capra
13528,Directing,0,14674,Director,George Cukor
28288,Directing,2,30165,Director,Mark Sandrich
213,Directing,2,2636,Director,Alfred Hitchcock
284,Directing,0,3146,Director,Billy Wilder
239,Directing,0,3146,Director,Billy Wilder
4808,Directing,2,13284,Director,Stanley Donen
289,Directing,0,4109,Director,Michael Curtiz
963,Directing,2,6593,Director,John Huston
11113,Directing,0,14674,Director,George Cukor
6620,Directing,0,3146,Director,Billy Wilder
804,Directing,2,10001,Director,William Wyler
26531,Directing,2,80570,Director,Walter Lang
909,Directing,2,13980,Director,Vincente Minnelli
630,Directing,0,9049,Director,Victor Fleming
770,Directing,0,9049,Director,Victor Fleming
31044,Directing,2,24318,Director,Richard Benjamin
599,Directing,0,3146,Director,Billy Wilder
15,Directing,2,40,Director,Orson Welles
62,Directing,2,240,Director,Stanley Kubrick
121357,Directing,2,108914,Director,Mitchell Leisen
705,Directing,2,10601,Director,Joseph L. Mankiewicz
22490,Directing,0,14674,Director,George Cukor
223,Directing,2,2636,Director,Alfred Hitchcock
25670,Directing,2,2636,Director,Alfred Hitchcock
303,Directing,2,2636,Director,Alfred Hitchcock
4174,Directing,2,2636,Director,Alfred Hitchcock
8356,Directing,2,30008,Director,Leo McCarey
381,Directing,2,2636,Director,Alfred Hitchcock
20758,Directing,2,13980,Director,Vincente Minnelli
29376,Directing,2,13980,Director,Vincente Minnelli
1859,Directing,2,2428,Director,Ernst Lubitsch
18299,Directing,0,3146,Director,Billy Wilder
17281,Directing,2,13980,Director,Vincente Minnelli
64382,Directing,2,13980,Director,Vincente Minnelli
10907,Directing,0,4109,Director,Michael Curtiz
10907,Directing,2,67426,Director,William Keighley
32093,Directing,2,29595,Director,Rouben Mamoulian
1939,Directing,2,834,Director,Otto Preminger
22292,Directing,2,10601,Director,Joseph L. Mankiewicz
3598,Directing,0,2662,Director,Frank Capra
3080,Directing,2,30165,Director,Mark Sandrich
198,Directing,2,2428,Director,Ernst Lubitsch
13562,Directing,2,74659,Director,Gregory La Cava
1712,Directing,2,18738,Director,George Stevens
